id,Average national import,Biofuel utilisation,Curtailment,EV as flexibility,Electricity production Gini coefficient,Fuel autarky Gini coefficient,Heat electrification,Storage discharge capacity,Transport electrification,Biofuels,Hydro,Nuclear heat,Offshore wind,Onshore wind,PV,Waste
69,0.38580073104139634,0.6601766103290164,0.0891843792628457,0.8575323929024725,0.9208591552488837,0.8271319844236772,0.9327463178521262,0.182593949076635,0.9999999999999996,1593.6781775700028,543.3844554747682,726.2649837162814,5378.8181685162945,5880.291757607963,1401.3061237241977,246.7617875101026
70,0.4102863773759688,0.4611372448264141,0.0840010377035758,0.8552030177329489,0.9147222438987048,0.9529167638624397,0.9745465915343156,0.16594629698401062,0.9999999999999991,1113.193579485273,540.1193044867649,823.1845647599215,5221.102304809643,6192.239422800449,1470.1149718621296,246.76138627241852
71,0.415336445904124,0.9998717859136542,0.15010477190928587,0.9077928517372215,0.8659668423306428,0.8021064773235793,0.9876503675754325,0.18116780786454836,0.9999999999999996,2413.708423847957,527.0931001797985,915.8729144283383,4704.425005659753,5491.848319990417,1651.4216867627376,246.76106439198648
72,0.3973259677171191,0.5693080558144215,0.09413334276946397,0.8514327246862555,0.9253169224009704,0.8474582632535931,0.9560164573929003,0.18316749088014345,0.9999999999999996,1374.3198572486158,542.7294754512643,728.1459286091762,5329.923673748449,6053.903668684848,1394.5801684668459,246.76199357054512
73,0.40316276727407935,0.08538936472742466,0.19373834088943595,0.8131869642911745,0.9709531942577551,0.9874479434361181,0.999548189568789,0.13046794120218339,0.9999999999999991,206.1314579061531,538.9952061352899,711.7271958869849,5226.980519321558,7042.644669848502,1283.2966468943296,246.76115487070302
74,0.4114108805467305,0.5671475625132959,0.059377102212854964,0.8770428709987806,0.8492813821330735,0.9091330651273088,0.9496507420902442,0.1480833839922123,0.9999999999999996,1369.1043876713552,536.4203944693076,851.9833560903049,5951.94345807395,5157.8958370863,1581.9230504461646,246.76106146374235
75,0.4028220769928243,0.46154633569928033,0.09030749832405949,0.8481894866140596,0.9227842940329156,0.9552500571426495,0.9743477729116133,0.17576956192302132,1.0,1114.181132189397,540.0971079324333,822.7020449872728,4987.466794450705,6424.0083857802765,1470.211838087165,246.76153935601386
76,0.46809258942701704,0.999823359595284,0.2085468482139899,0.9276835188774691,0.835900903976816,0.7520231254436854,0.9955794268595283,0.1798861358635717,0.9999999999999996,2413.591521846887,517.060802675224,828.9385240456415,4745.904415337657,5378.662220419273,1781.5255222624558,246.76199058286159
77,0.5013392294730837,0.563118926789734,0.2186608698793208,0.7898074617416099,0.8829938817792528,0.9341828781924474,0.8928886526421573,0.10692465174891297,0.9599243007487571,1359.3791887812886,535.8926823132623,747.7272667509376,5172.6501461297585,6280.78188048352,1511.3580600395305,246.76106092010156
78,0.3319525711197975,0.8103265710431219,0.48262999182561594,0.9748460342087174,0.8042600701650748,0.7421649889824717,0.7179426424525586,0.42749092253065984,0.9853485851909828,1956.1428756661783,506.3553344748066,695.4208935621425,88.95763340113506,10089.341615970528,3095.59428526135,246.76117200293558
79,0.32835357913524127,0.7816171366379921,0.48011474711034374,0.9784290505813189,0.8051398768511578,0.7792970551447811,0.7105094666894132,0.7712516736902426,1.0,1886.8377861098697,504.4708964363167,694.896505547292,88.87367369463854,10052.466196276662,3150.8011265423524,246.76105750036044
80,0.3984547054385322,0.21008305383531808,0.07027428959897707,0.8880880996073569,0.912285312190763,0.9350533365346344,0.9662107714907395,0.19230782217281603,0.9999999999999996,507.1442597879252,540.8054766290556,817.0114427441978,5617.8977907075905,5883.149832958458,1809.6540359203095,246.7616581394867
81,0.4365862937615636,0.8315492809948165,0.06900172574741992,0.8674188708794648,0.8794616958341336,0.83813904135397,0.9329621376927673,0.005097353206778096,0.9999999999999996,2007.374878117852,538.3340235377561,769.25531323992,5382.967332719198,5463.888429024732,1539.8622322853812,246.76116654070938
82,0.4464307051096123,0.9584662628238255,0.08647895270346087,0.9776638209940689,0.9453766118787119,0.8931863463346503,0.7296239070552141,0.10654985100576995,0.9999999999999996,2313.754748503045,540.5665470561967,707.1114738242163,8879.817678857537,750.8923151457715,2856.498883128507,246.76105875956412
83,0.3281871449267239,0.8184508972631425,0.4927557571880886,0.9746318193659487,0.8131441738869827,0.7542828602487373,0.7144656079997923,0.678272619062905,0.9857263956475132,1975.7551448707077,504.20619370189814,695.0932837152243,81.84556663972155,10085.533222706852,3112.6702584311615,246.76105828885488
84,0.4530653754763897,0.999305402858988,0.3514221190413599,0.7943289080325082,0.9159326255224963,0.9100878169459362,0.39124064245227075,0.19564536989460043,0.9999990252842028,2412.3411649959394,540.8110111980378,756.2489700806459,3958.4533921182306,7545.071695421233,1618.757238158708,246.76110180048624
85,0.4395893990268556,0.22572953303368998,0.08351141809478597,0.8350753162505057,0.9299354542529946,0.9574749081276913,0.9602358413565054,0.18495386468760136,0.9999999999999996,544.9151411916469,539.3338824988813,819.7141937652905,6055.356165092284,5769.468833600579,1459.8065291129476,246.7616982551864
86,0.39631707233762475,0.9999105604226235,0.04295867572471615,0.9783443505946554,0.911316928331671,0.8365619875580709,0.8211427918777238,0.1226513379676078,0.9999999999999996,2413.8020262080277,548.2620165109062,1289.637317842506,6320.37127501145,2686.9066545119267,2698.4909244609717,246.76106012097426
87,0.41135640640942595,0.999886938213699,0.20405274295298445,0.9214351774439842,0.8816410510870175,0.8962768491523153,0.9981225459043063,0.18167114312658317,0.9999999999999996,2413.7450017720203,516.2121296776414,758.5828604878417,4216.317742851086,6103.484433263028,1676.9180234772643,246.7617063261408
88,0.5071726240440039,0.10803629748608785,0.2207802421220347,0.9741092673371594,0.9367398723880823,0.8612063006477887,0.9880094218002136,0.18074087457335977,0.9999999999999996,260.8015597572159,529.5875684496419,717.6334368501603,4653.45675836488,5907.926490385281,3000.645166339419,246.76121385461974
89,0.4080818500980245,0.7063651059928575,0.09660778365609184,0.8550297561428438,0.9118881942118661,0.8288096180550214,0.9303273797239041,0.18675572096748447,0.9999999999999996,1705.1780344909646,542.2214832499056,728.5831262208684,5038.35608180157,6160.52549065368,1385.7708077869752,246.7617004702662
90,0.4069696450807457,0.36061115001519717,0.12545290832335712,0.9800890317404511,0.8811152411234339,0.8676890789854238,0.9903850945484313,0.1375530497734939,0.9999999999999996,870.5217836803191,544.4184154803345,1669.7202137677682,0.0267585513834341,9775.28604282354,2929.533825402794,246.7638267795556
91,0.4193019179963326,0.09927492785606423,0.19577924558021587,0.8163398144793752,0.9652299057485845,0.9939540731635549,0.9942061221765119,0.13101439435777218,0.9999999999999991,239.65145633559592,538.7928019108152,717.3857373959578,5179.028791426387,7051.449230334842,1299.1363879584205,246.7615137991654
92,0.416138328184238,0.4213477512062104,0.135118824061717,0.8415855545711581,0.925004572052667,0.9817658737720637,0.9726299771643243,0.11726896817782907,0.9999999999999991,1017.1410282634467,541.3593439768173,725.4433341678679,5339.7450459221845,6235.777563690257,1441.6389882912842,246.7612665374581
93,0.4214336693903707,0.6748800496979652,0.24047481261548298,0.8036060665921816,0.9067148932683006,0.9140508349893312,0.8972593919624811,0.13765834760226464,0.8480731001466996,1629.1725439121235,531.5278978714651,740.891385257034,4264.7490323833035,7060.6558796724685,1679.9374453832916,246.76106065027022
94,0.38580073104139634,0.6601766103290164,0.0891843792628457,0.8575323929024725,0.9208591552488837,0.8271319844236772,0.9327463178521262,0.182593949076635,0.9999999999999996,1593.6781775700028,543.3844554747682,726.2649837162814,5378.8181685162945,5880.291757607963,1401.3061237241977,246.7617875101026
95,0.3856686494166081,0.21979799155577712,0.1306192202898564,0.8066230826873884,0.9731401370058979,0.8951126972538949,0.9597783289842637,0.15273832401983448,0.9999999999999991,530.5962936820541,541.6326516454868,814.9801355352226,5741.259756865537,6290.38928837746,1261.4049402020087,246.76174406541432
96,0.37266101159281906,0.9960125958714392,0.546762664299102,0.8035723847325895,0.9199377344941398,0.9328819942849745,0.8927040664439401,0.1418726608024336,0.7345348176210913,2404.392269871662,531.6493056275854,729.8811032333379,2138.540541616789,8913.841523187617,1650.865942703782,246.76105931646197
97,0.44052162385878485,0.08531348223647159,0.0778502348769811,0.876510596315993,0.8715429241796208,0.92742489814392,0.9996354063836153,0.178448829640144,0.9999999999999996,205.94827621204345,538.5349237067062,795.025292233155,5636.863715212551,6114.591129157249,1765.0492417206333,246.76124430339004
98,0.40727875546939035,0.6345285610358503,0.10792631793945331,0.8681115832946705,0.8791426884842904,0.919375875805775,0.949335505121033,0.1698809221453441,0.9999999999999991,1531.7633265797695,539.2463477206422,822.5119363402775,5220.485958235584,5900.162158170717,1499.9354478594687,246.76151860510663
99,0.4252415264481566,0.25991566253943393,0.11138641871355037,0.8740166175069034,0.9572000479530179,0.9960835248215102,0.9480007688007803,0.15919620845633828,1.0,627.4410709451014,536.2561695105196,735.4011509118271,6260.449852187069,5290.801982070556,1759.1100815604623,246.76158087128118
