id,Average national import,Biofuel utilisation,Curtailment,EV as flexibility,Electricity production Gini coefficient,Fuel autarky Gini coefficient,Heat electrification,Storage discharge capacity,Transport electrification,Biofuels,Hydro,Nuclear,Offshore wind,Onshore wind,PV,Waste,Wind
153,0.394516406944021,0.219797991555777,0.1228462341942091,0.8066230845112121,0.970138583870318,0.9506517022170076,0.9597981997660197,0.158029267557557,0.9999851537134652,530.5962936820541,541.6326516454869,325.9920542140891,5741.2597568655365,6290.389288377459,1261.4049402020096,246.7644627400838,12031.649045242995
154,0.4217153713869065,0.9992413807307184,0.0652568610145993,0.9045541807723272,0.862920605081221,0.7959828509976005,0.9658018280892772,0.1594262377484423,0.9999840417486228,2412.186614430063,532.2939318351447,335.6845126550163,5150.247910997603,5060.967671642007,1678.2446340115332,246.7641809412888,10211.21558263961
155,0.4294435436882423,0.6243723276554685,0.0902392064523124,0.9001805484323814,0.913973860542278,0.936912881183236,0.970213767420387,0.0096440907256979,0.9999987360646704,1507.2459970479724,537.6732242911389,324.39466827116297,5031.9043404354925,5840.653777818369,1790.5916400903504,246.7638315778656,10872.558118253863
156,0.4184368194753453,0.999870531871426,0.1892453647948465,0.8956238794436696,0.8971126804422064,0.7863057536678261,0.996985990335998,0.1347821032817567,0.9999872029480402,2413.705396567528,527.0182656211166,270.1656067449552,4308.12061507887,6151.070131821157,1491.70729760216,246.76455386294484,10459.190746900027
157,0.4035924435441052,0.9999624238769445,0.629210837578668,0.9950454148405212,0.8831485111728554,0.95330345571565,0.71240838000892,0.1192220410990887,0.9999890577423912,2413.9272255169267,540.4959815628287,407.4145926526786,3298.28552719576,2669.592043473197,5982.417966912631,246.763755754904,5967.877570668958
158,0.4228680125644835,0.2514922004000274,0.0567240396189964,0.8488907950032896,0.9089604342237596,0.9563218608905464,0.9561094335331254,0.1972691408018808,0.999983983207518,607.106682266186,536.6047337227934,327.97690096428386,5937.931173447594,5755.146249855751,1557.8380343526956,246.7645583011108,11693.077423303344
159,0.4564799578873241,0.999908706147439,0.190724359411283,0.925868727052579,0.8757942757349685,0.7748155079414768,0.9989967178868788,0.1728117041087118,0.999983025297687,2413.797549954476,516.0879612985337,288.78681173478424,3633.189807913817,6614.120317121885,1710.7428915663118,246.7642880189003,10247.310125035701
160,0.400398381517932,0.461137244826414,0.0723387925300609,0.8552030196666146,0.9144099743302516,0.9581620974087042,0.9745627555597528,0.1711342782470918,0.9999871393658356,1113.1935794852727,540.119304486765,329.2772985755768,5221.102304809643,6192.239422800451,1470.114971862129,246.764092609398,11413.341727610095
161,0.3987393650855925,0.9999053240960496,0.0343174282621769,0.9642761137672892,0.8568298524343478,0.9558760001911264,0.8549645897110489,0.1353954058506623,0.9999776110515836,2413.7893856217656,548.8195749881378,501.3839903308428,6166.97704930541,3214.921964678725,2344.5557842179783,246.7637600495868,9381.899013984135
162,0.3992328602214119,0.5787764807411809,0.0448267752398635,0.8722808571331777,0.8393814228409713,0.9433223216311964,0.9564683578948768,0.188211007555831,0.9999848051726996,1397.1768048375598,539.7967881296513,326.476136073768,5572.221977497296,5528.1206401840045,1595.4304371339772,246.7637538550036,11100.3426176813
